experiment_id,gen_id,gen_fit_max,gen_gain_max,overall_fit_max,overall_gain_max,fit_mean,fit_var,fit_std,gain_mean,gain_var,gain_std
1,18,55.748687,-143.000000,58.825894,-103.600000,31.693857,356.295957,18.875803,-400.338000,48871.026956,221.067924
1,19,55.549398,-158.000000,58.825894,-103.600000,30.870241,338.879880,18.408690,-413.018000,48050.872076,219.205091
1,20,54.765901,-142.200000,58.825894,-103.600000,37.934780,317.878264,17.829141,-331.260000,47844.084400,218.732907
1,21,54.785220,-123.600000,58.825894,-103.600000,35.860767,379.386655,19.477850,-349.616000,52467.082944,229.056943
1,22,56.920353,-125.200000,58.825894,-103.600000,36.900235,345.562298,18.589306,-336.640000,48212.181600,219.572725
1,23,58.629086,-61.000000,58.825894,-103.600000,37.153902,417.157066,20.424423,-332.238000,61594.704556,248.182805
1,24,58.232238,-86.200000,58.825894,-103.600000,43.373608,275.494125,16.598016,-260.316000,38342.467344,195.812327
1,25,65.010104,-19.800000,65.010104,-19.800000,42.593140,346.060781,18.602709,-274.436000,53070.348304,230.370025
1,26,65.319016,3.000000,65.319016,3.000000,35.175893,495.686242,22.264012,-364.108000,73797.977936,271.657832
1,27,65.325842,3.600000,65.325842,3.600000,40.221956,445.035574,21.095866,-300.748000,60529.471696,246.027380
1,28,65.319016,3.000000,65.325842,3.600000,38.495564,426.672019,20.656041,-323.782000,57389.145676,239.560317
1,29,64.619257,-41.400000,65.325842,3.600000,34.536349,487.064987,22.069549,-377.034000,68066.826444,260.896199
1,30,64.619257,-41.400000,65.325842,3.600000,36.535789,426.334104,20.647860,-347.254000,64756.283480,254.47255
2,1,41.134369,-268.600000,41.134369,-268.600000,8.930492,137.302714,11.717624,-670.126000,18645.127724,136.547163
2,2,41.933610,-349.600000,41.933610,-349.600000,17.793247,164.678754,12.832722,-568.470000,22479.752300,149.932492
2,3,53.417930,-156.200000,53.417930,-156.200000,23.576658,153.970071,12.408468,-492.286000,19157.611404,138.411023
2,4,44.067541,-258.400000,53.417930,-156.200000,22.081056,203.393476,14.261608,-523.532000,33115.411376,181.976403
2,5,50.548367,-223.400000,53.417930,-156.200000,23.153339,214.318181,14.639610,-506.176000,31004.319424,176.080435
2,6,50.555414,-223.400000,53.417930,-156.200000,28.606468,186.014172,13.638701,-431.364000,31158.996304,176.519110
2,7,52.998206,-190.000000,53.417930,-156.200000,26.220052,284.546197,16.868497,-457.702000,41586.660396,203.928077
2,8,56.942604,-120.000000,56.942604,-120.000000,32.109146,198.978913,14.105989,-390.362000,28980.489356,170.236569
2,9,58.341858,-169.600000,58.341858,-169.600000,32.195161,296.374051,17.215518,-397.328000,43348.522016,208.203079
2,10,58.453901,-160.600000,58.453901,-160.600000,37.009577,222.639378,14.921105,-336.144000,30575.196064,174.857645
2,11,58.165486,-182.800000,58.453901,-160.600000,35.858627,326.886861,18.080013,-358.778000,42783.732716,206.842289
2,12,59.115199,-108.200000,59.115199,-108.200000,35.965495,309.629497,17.596292,-356.442000,39373.813836,198.428359
2,13,59.386606,-86.600000,59.386606,-86.600000,32.441937,363.842336,19.074652,-397.204000,45350.909584,212.957530
2,14,59.145199,-105.800000,59.386606,-86.600000,37.968890,248.236609,15.755526,-330.360000,34833.388000,186.637049
2,15,56.776489,-129.200000,59.386606,-86.600000,40.330807,248.409228,15.761003,-308.864000,33345.437504,182.607331
2,16,57.907092,-116.800000,59.386606,-86.600000,41.278053,261.558080,16.172757,-296.836000,33833.047504,183.937619
2,17,61.440164,-84.200000,61.440164,-84.200000,35.399955,423.601576,20.581583,-364.368000,56839.730176,238.410843
2,18,61.530164,-77.000000,61.530164,-77.000000,39.320673,379.057701,19.469404,-317.794000,47618.949964,218.217666
2,19,63.412049,-82.800000,63.412049,-82.800000,45.314461,235.943899,15.360465,-252.854000,30146.731884,173.628143
2,20,63.611379,-67.800000,63.611379,-67.800000,37.341426,476.237643,21.822870,-345.436000,58399.900304,241.660713
2,21,63.543879,-73.200000,63.611379,-67.800000,38.247072,376.594623,19.406046,-337.454000,51420.007884,226.759802
2,22,63.588879,-69.600000,63.611379,-67.800000,34.807417,428.826789,20.708133,-376.820000,54585.531600,233.635467
2,23,63.633879,-66.000000,63.633879,-66.000000,40.405914,341.284523,18.473888,-314.714000,46691.685004,216.082588
2,24,60.567014,-69.600000,63.633879,-66.000000,38.536424,402.309826,20.057663,-328.856000,49641.383264,222.803463
2,25,60.544514,-71.400000,63.633879,-66.000000,36.355383,509.042688,22.561974,-364.990000,67972.853900,260.716041
2,26,60.468588,-77.400000,63.633879,-66.000000,42.483036,253.939810,15.935489,-294.926000,34010.384524,184.419046
2,27,60.523556,-75.600000,63.633879,-66.000000,40.815200,422.790127,20.561861,-315.478000,57270.881516,239.313354
2,28,60.576984,-70.200000,63.633879,-66.000000,40.476778,418.137608,20.448413,-323.008000,58335.749536,241.527948
2,29,60.643556,-66.000000,63.633879,-66.000000,47.047059,160.467289,12.667568,-239.330000,21290.810700,145.913710
2,30,60.598556,-69.600000,63.633879,-66.000000,36.919398,580.236007,24.088088,-356.406000,77960.765964,279.214552
3,1,36.271460,-317.200000,36.271460,-317.200000,9.490287,137.586493,11.729727,-674.276000,18910.575024,137.515726
3,2,41.225327,-336.200000,41.225327,-336.200000,19.718985,173.921715,13.187938,-546.108000,21309.515536,145.977791
3,3,56.187253,-100.400000,56.187253,-100.400000,23.641121,186.892667,13.670869,-500.898000,26936.993196,164.124932
3,4,56.187253,-100.400000,56.187253,-100.400000,25.786228,241.825825,15.550750,-469.820000,29374.046000,171.388582
3,5,56.236678,-96.200000,56.236678,-96.200000,32.135748,140.661503,11.860080,-402.898000,17371.963596,131.802745
3,6,56.187253,-100.400000,56.236678,-96.200000,31.285482,250.363305,15.822873,-413.046000,33347.328684,182.612510
3,7,56.187253,-100.400000,56.236678,-96.200000,33.068003,186.467666,13.655316,-388.308000,27105.622736,164.637853
3,8,60.993542,-113.600000,60.993542,-113.600000,32.028629,272.170937,16.497604,-402.858000,38113.968236,195.227990
3,9,57.044759,-109.600000,60.993542,-113.600000,36.153586,187.888388,13.707239,-357.908000,27467.058736,165.731888
3,10,61.659474,-70.400000,61.659474,-70.400000,33.460811,304.929787,17.462239,-395.622000,43083.755916,207.566269
3,11,61.659474,-70.400000,61.659474,-70.400000,35.952889,282.608038,16.810950,-364.878000,38611.921516,196.499164
3,12,61.659474,-70.400000,61.659474,-70.400000,42.014392,161.451733,12.706366,-296.320000,22925.578400,151.411949
3,13,61.659474,-70.400000,61.659474,-70.400000,38.614816,261.583846,16.173554,-334.482000,35946.357676,189.595247
3,14,61.659474,-70.400000,61.659474,-70.400000,40.548552,313.222676,17.698098,-299.644000,39470.010064,198.670607
3,15,61.659474,-70.400000,61.659474,-70.400000,41.839612,299.905973,17.317794,-293.844000,40683.465264,201.701426
3,16,61.659474,-70.400000,61.659474,-70.400000,39.592373,410.015336,20.248835,-312.622000,55603.725516,235.804422
3,17,61.659474,-70.400000,61.659474,-70.400000,42.022831,317.204216,17.810228,-282.844000,41741.830064,204.308174
3,18,62.978843,-41.200000,62.978843,-41.200000,42.700997,376.794069,19.411184,-286.090000,48667.397100,220.606884
3,19,62.978843,-41.200000,62.978843,-41.200000,41.517079,465.401829,21.573174,-302.092000,63140.717936,251.278168
3,20,64.832445,-52.000000,64.832445,-52.000000,41.313010,449.286812,21.196387,-300.536000,61531.247104,248.054928
3,21,64.832445,-52.000000,64.832445,-52.000000,41.991956,429.797769,20.731565,-292.550000,57651.893900,240.108088
3,22,64.832445,-52.000000,64.832445,-52.000000,43.690482,456.429410,21.364209,-274.004000,61036.348784,247.055356
3,23,64.832445,-52.000000,64.832445,-52.000000,46.779240,339.411108,18.423113,-237.934000,44024.344044,209.819789
3,24,64.832445,-52.000000,64.832445,-52.000000,46.481895,413.970135,20.346256,-247.246000,54179.270284,232.764409
3,25,64.996011,-38.600000,64.996011,-38.600000,41.704808,503.358708,22.435657,-296.086000,67472.396204,259.754492
3,26,64.996011,-38.600000,64.996011,-38.600000,48.654353,274.795608,16.576960,-215.788000,35723.582256,189.006831
3,27,63.677230,4.200000,64.996011,-38.600000,39.173525,679.801016,26.072994,-322.042000,89365.855436,298.941224
3,28,63.677230,4.200000,64.996011,-38.600000,42.556504,447.468025,21.153440,-277.950000,60570.325900,246.110394
3,29,63.688550,-65.600000,64.996011,-38.600000,48.030646,349.165980,18.685984,-222.254000,45313.085484,212.868705
3,30,65.049587,-27.200000,65.049587,-27.200000,44.410420,501.435115,22.392747,-262.528000,63950.741216,252.884838
4,1,44.215351,-238.600000,44.215351,-238.600000,12.085343,204.041566,14.284312,-633.338000,26930.082956,164.103879
4,2,53.400555,-159.400000,53.400555,-159.400000,26.571538,222.067992,14.901946,-470.704000,26556.085984,162.960382
4,3,56.187777,-102.000000,56.187777,-102.000000,28.237737,275.350458,16.593687,-451.966000,39974.320044,199.935790
4,4,58.211353,-102.600000,58.211353,-102.600000,31.233170,248.370226,15.759766,-404.726000,32035.061324,178.983411
4,5,58.211353,-102.600000,58.211353,-102.600000,32.491647,257.983017,16.061850,-389.374000,35790.738124,189.184402
4,6,58.211353,-102.600000,58.211353,-102.600000,33.510211,256.116691,16.003646,-372.952000,35475.380096,188.349091
4,7,58.211353,-102.600000,58.211353,-102.600000,32.474096,277.513800,16.658745,-385.844000,39879.619664,199.698822
4,8,58.211353,-102.600000,58.211353,-102.600000,34.127741,284.581576,16.869546,-375.726000,41585.913324,203.926245
4,9,58.211353,-102.600000,58.211353,-102.600000,35.643108,271.417793,16.474762,-350.574000,39453.405324,198.628813
4,10,58.211353,-102.600000,58.211353,-102.600000,36.451031,224.287145,14.976219,-342.314000,33824.390604,183.914085
4,11,60.070804,-107.200000,60.070804,-107.200000,34.910920,349.208291,18.687116,-360.286000,48824.529004,220.962732
4,12,61.317874,-91.200000,61.317874,-91.200000,38.845633,290.127841,17.033139,-319.060000,38423.831600,196.019978
4,13,61.215750,-103.200000,61.317874,-91.200000,38.065231,343.428755,18.531831,-332.704000,46456.311584,215.537263
4,14,61.215750,-103.200000,61.317874,-91.200000,35.933330,340.012234,18.439421,-347.114000,45086.654604,212.336183
4,15,59.208119,-111.400000,61.317874,-91.200000,40.320237,231.373193,15.210956,-303.612000,31802.505456,178.332570
4,16,60.308676,-93.000000,61.317874,-91.200000,40.051106,273.153740,16.527363,-310.782000,38091.838476,195.171305
4,17,60.308676,-93.000000,61.317874,-91.200000,37.920124,354.171587,18.819447,-331.568000,47698.668576,218.400249
4,18,59.208119,-111.400000,61.317874,-91.200000,40.210023,330.863101,18.189643,-305.730000,45607.025900,213.558015
4,19,59.062594,-111.200000,61.317874,-91.200000,37.116452,403.969872,20.099002,-350.880000,56425.078400,237.539635
4,20,64.946991,-34.000000,64.946991,-34.000000,38.478850,415.495599,20.383709,-335.264000,60078.979104,245.110137
4,21,60.544020,-73.400000,64.946991,-34.000000,39.474542,358.277118,18.928210,-321.686000,47336.504204,217.569539
4,22,60.544020,-73.400000,64.946991,-34.000000,39.520609,372.801116,19.308058,-323.644000,51993.750064,228.021381
4,23,63.609330,-59.800000,64.946991,-34.000000,43.156550,296.299540,17.213354,-280.552000,39219.449696,198.039011
4,24,63.609330,-59.800000,64.946991,-34.000000,43.442508,392.995460,19.824113,-277.846000,49313.088684,222.065505
4,25,63.609330,-59.800000,64.946991,-34.000000,43.392244,345.317063,18.582709,-283.828000,47625.316816,218.232254
4,26,63.609330,-59.800000,64.946991,-34.000000,42.299247,430.751799,20.754561,-292.558000,55283.217036,235.123833
4,27,63.609330,-59.800000,64.946991,-34.000000,42.631248,380.660295,19.510518,-283.710000,49188.101100,221.783906
4,28,63.609330,-59.800000,64.946991,-34.000000,41.062759,447.311299,21.149735,-308.468000,59683.085776,244.301219
4,29,63.609330,-59.800000,64.946991,-34.000000,45.225408,242.034482,15.557457,-259.406000,31058.400364,176.233936
4,30,65.012700,-34.400000,65.012700,-34.400000,44.715536,443.144297,21.050993,-261.594000,58752.425164,242.388996
5,1,48.969220,-203.000000,48.969220,-203.000000,8.204154,133.291007,11.545172,-686.654000,18322.762284,135.361598
5,2,44.423029,-254.000000,48.969220,-203.000000,23.458910,151.621555,12.313470,-510.400000,21082.987200,145.199818
5,3,44.423029,-254.000000,48.969220,-203.000000,26.021996,172.665925,13.140241,-477.506000,24275.411564,155.805685
5,4,45.670991,-311.000000,48.969220,-203.000000,28.957594,181.906903,13.487287,-441.996000,26784.659984,163.660197
5,5,47.735112,-212.800000,48.969220,-203.000000,28.813476,270.199630,16.437750,-435.290000,40007.468300,200.018670
5,6,52.295925,-175.800000,52.295925,-175.800000,31.692486,238.374476,15.439381,-397.504000,34452.725984,185.614455
5,7,52.295925,-175.800000,52.295925,-175.800000,30.667095,262.512813,16.202247,-409.922000,39382.739916,198.450850
5,8,54.405070,-172.200000,54.405070,-172.200000,30.778169,280.737379,16.755219,-414.470000,43224.152300,207.904190
5,9,54.550272,-158.400000,54.550272,-158.400000,30.830822,296.061094,17.206426,-406.616000,41476.586144,203.658013
5,10,56.377514,-170.400000,56.377514,-170.400000,36.027994,194.774808,13.956175,-347.688000,28900.554656,170.001631
5,11,56.377514,-170.400000,56.377514,-170.400000,31.677255,352.702185,18.780367,-408.632000,52918.741376,230.040739
5,12,56.377514,-170.400000,56.377514,-170.400000,35.234006,253.507566,15.921921,-366.564000,34456.653104,185.625034
5,13,56.860991,-115.600000,56.860991,-115.600000,34.580944,304.928342,17.462198,-371.566000,42280.716044,205.622752
5,14,56.860991,-115.600000,56.860991,-115.600000,35.823337,345.704813,18.593139,-358.186000,47063.027404,216.940147
5,15,56.860991,-115.600000,56.860991,-115.600000,31.151767,385.545405,19.635310,-417.868000,54898.930576,234.305208
5,16,56.860991,-115.600000,56.860991,-115.600000,37.630644,317.784721,17.826517,-339.968000,41864.256576,204.607567
5,17,58.605491,-143.600000,58.605491,-143.600000,42.337078,208.012474,14.422638,-293.616000,29417.506944,171.515326
5,18,56.860991,-115.600000,58.605491,-143.600000,37.509097,312.322184,17.672639,-342.336000,42445.985504,206.024235
5,19,58.151522,-102.600000,58.605491,-143.600000,36.502369,308.561789,17.565927,-352.852000,42785.741296,206.847145
5,20,58.151522,-102.600000,58.605491,-143.600000,37.173998,367.495056,19.170161,-349.164000,53579.457904,231.472370
5,21,58.151522,-102.600000,58.605491,-143.600000,40.001073,268.055676,16.372406,-319.138000,36922.249356,192.151631
5,22,58.151522,-102.600000,58.605491,-143.600000,39.759382,353.686583,18.806557,-320.692000,47567.002736,218.098608
5,23,58.923040,-121.400000,58.923040,-121.400000,34.938355,415.330145,20.379650,-380.622000,56353.253516,237.388402
5,24,59.294359,-88.000000,59.294359,-88.000000,37.992895,341.657956,18.483992,-341.710000,46237.733100,215.029610
5,25,63.898553,-45.600000,63.898553,-45.600000,39.012631,277.088314,16.645970,-330.564000,35921.773904,189.530404
5,26,64.741492,-50.600000,64.741492,-50.600000,38.165891,307.199575,17.527110,-336.260000,41864.935600,204.609227
5,27,60.352490,-88.600000,64.741492,-50.600000,38.206360,363.542998,19.066804,-341.412000,51227.479056,226.334883
5,28,61.330721,-88.600000,64.741492,-50.600000,36.201199,461.684823,21.486852,-363.400000,60675.728800,246.324438
5,29,61.330721,-88.600000,64.741492,-50.600000,38.442726,439.014118,20.952664,-342.172000,57114.877616,238.987191
5,30,61.330721,-88.600000,64.741492,-50.600000,41.063978,376.653017,19.407551,-301.490000,49593.093900,222.695069
6,1,53.326735,-159.800000,53.326735,-159.800000,9.326805,174.153099,13.196708,-674.162000,23511.715756,153.335305
6,2,53.326735,-159.800000,53.326735,-159.800000,18.964808,191.701164,13.845619,-556.356000,25404.168464,159.386852
6,3,54.632150,-185.600000,54.632150,-185.600000,26.145329,256.296994,16.009278,-468.798000,34055.966796,184.542588
6,4,54.632150,-185.600000,54.632150,-185.600000,31.537336,236.414316,15.375770,-411.696000,32331.813184,179.810492
6,5,54.632150,-185.600000,54.632150,-185.600000,28.044270,285.870668,16.907710,-452.380000,39935.846800,199.839553
6,6,54.632150,-185.600000,54.632150,-185.600000,29.860106,299.235835,17.298434,-434.456000,41974.304064,204.876314
6,7,58.065217,-108.200000,58.065217,-108.200000,32.161350,236.025259,15.363114,-406.734000,30592.684844,174.907647
6,8,58.065217,-108.200000,58.065217,-108.200000,33.738878,293.114401,17.120584,-387.962000,39791.529356,199.478143
6,9,58.065217,-108.200000,58.065217,-108.200000,34.103378,276.957190,16.642031,-382.746000,39532.039884,198.826658
6,10,58.065217,-108.200000,58.065217,-108.200000,32.573155,302.355418,17.388370,-400.916000,38900.776144,197.232797
6,11,58.145327,-111.600000,58.145327,-111.600000,32.578020,326.472051,18.068538,-405.864000,45454.804704,213.201324
6,12,58.145327,-111.600000,58.145327,-111.600000,35.397944,300.881665,17.345941,-370.376000,42614.343424,206.432419
6,13,58.065217,-108.200000,58.145327,-111.600000,35.766982,269.630653,16.420434,-358.244000,33029.912464,181.741334
6,14,55.467741,-168.800000,58.145327,-111.600000,38.631020,227.296060,15.076341,-328.410000,29399.338700,171.462354
6,15,55.467741,-168.800000,58.145327,-111.600000,38.207726,319.245590,17.867445,-339.996000,40792.211184,201.970818
6,16,55.467741,-168.800000,58.145327,-111.600000,37.770063,375.963646,19.389782,-346.290000,49986.666700,223.576982
6,17,57.608647,-153.800000,58.145327,-111.600000,38.513949,297.865451,17.258779,-336.974000,37949.086924,194.805254
6,18,57.608647,-153.800000,58.145327,-111.600000,38.139282,346.562800,18.616197,-339.216000,41166.858144,202.896176
6,19,57.967250,-95.400000,58.145327,-111.600000,36.565360,375.727852,19.383701,-359.270000,43242.689100,207.948766
6,20,57.967250,-95.400000,58.145327,-111.600000,40.813410,314.250307,17.727107,-309.486000,33055.849004,181.812676
6,21,57.967250,-95.400000,58.145327,-111.600000,41.559089,337.859338,18.380950,-315.496000,38949.277184,197.355712
6,22,57.967250,-95.400000,58.145327,-111.600000,40.042181,470.343499,21.687404,-336.126000,53333.727724,230.940962
6,23,57.967250,-95.400000,58.145327,-111.600000,40.662091,386.850646,19.668519,-332.050000,44933.345100,211.974869
6,24,58.862260,-96.000000,58.862260,-96.000000,39.017198,418.124572,20.448095,-346.462000,49120.034156,221.630400
6,25,58.862260,-96.000000,58.862260,-96.000000,42.722803,379.754439,19.487289,-304.410000,45686.766700,213.744630
6,26,58.862260,-96.000000,58.862260,-96.000000,46.079165,285.165541,16.886845,-268.690000,33168.109100,182.121139
6,27,58.862260,-96.000000,58.862260,-96.000000,40.021381,464.248055,21.546416,-336.132000,56282.165776,237.238626
6,28,58.862260,-96.000000,58.862260,-96.000000,41.582176,453.019821,21.284262,-320.648000,58546.772896,241.964404
6,29,58.862260,-96.000000,58.862260,-96.000000,48.502492,285.138634,16.886049,-236.640000,36679.587200,191.519156
6,30,58.862260,-96.000000,58.862260,-96.000000,45.112812,477.314788,21.847535,-267.652000,65524.608496,255.977750
7,1,56.848771,-134.600000,56.848771,-134.600000,10.014864,178.543535,13.362018,-657.258000,25924.550636,161.011026
7,2,56.848771,-134.600000,56.848771,-134.600000,22.727231,210.268996,14.500655,-506.740000,31132.832400,176.444984
7,3,51.167198,-180.400000,56.848771,-134.600000,28.222626,222.489909,14.916096,-439.522000,33618.698316,183.354025
7,4,55.837494,-136.400000,56.848771,-134.600000,26.326542,283.931502,16.850267,-460.682000,42098.876876,205.180108
7,5,57.109388,-107.200000,57.109388,-107.200000,32.111121,202.233103,14.220869,-396.198000,29680.951596,172.281606
7,6,57.109388,-107.200000,57.109388,-107.200000,31.057319,240.372262,15.503943,-406.194000,34661.909164,186.177091
7,7,57.109388,-107.200000,57.109388,-107.200000,27.524240,308.479164,17.563575,-453.430000,45038.096300,212.221809
7,8,55.035351,-191.800000,57.109388,-107.200000,31.006145,242.421201,15.569881,-408.888000,36867.950656,192.010288
7,9,57.151247,-120.800000,57.151247,-120.800000,34.924204,212.626604,14.581722,-361.966000,27823.984844,166.805230
7,10,54.334935,-170.600000,57.151247,-120.800000,32.249157,294.964361,17.174527,-397.978000,42480.890316,206.108928
7,11,55.641250,-150.000000,57.151247,-120.800000,27.678365,380.403875,19.503945,-456.328000,51143.702016,226.149734
7,12,56.007096,-127.000000,57.151247,-120.800000,34.520043,280.314298,16.742589,-379.174000,37560.534924,193.805405
7,13,61.922038,-45.400000,61.922038,-45.400000,31.401920,308.672388,17.569075,-415.166000,42060.313644,205.086113
7,14,61.922038,-45.400000,61.922038,-45.400000,30.790808,293.091778,17.119923,-423.440000,40855.464800,202.127348
7,15,54.846868,-132.000000,61.922038,-45.400000,33.146148,329.689193,18.157345,-393.612000,46434.235856,215.486046
7,16,54.846868,-132.000000,61.922038,-45.400000,34.494312,302.393271,17.389459,-386.814000,42293.268204,205.653272
7,17,59.351131,-86.600000,61.922038,-45.400000,34.319964,330.154384,18.170151,-383.212000,43846.155056,209.394735
7,18,59.351131,-86.600000,61.922038,-45.400000,35.676699,326.132118,18.059128,-371.450000,47101.152300,217.027999
7,19,56.122071,-111.400000,61.922038,-45.400000,38.444476,261.323733,16.165511,-338.932000,37441.528176,193.498135
7,20,61.097184,-105.400000,61.922038,-45.400000,40.015713,252.682173,15.895980,-312.426000,35594.934924,188.666200
7,21,57.074426,-113.000000,61.922038,-45.400000,35.912562,389.181474,19.727683,-363.090000,49386.445900,222.230614
7,22,57.951573,-120.600000,61.922038,-45.400000,42.297044,237.244550,15.402745,-291.514000,32128.077804,179.243069
7,23,57.951573,-120.600000,61.922038,-45.400000,36.059641,395.361397,19.883697,-356.616000,51933.508544,227.889246
7,24,57.951573,-120.600000,61.922038,-45.400000,38.145301,327.149082,18.087263,-336.838000,44583.974156,211.149175
7,25,58.040358,-112.800000,61.922038,-45.400000,41.041009,325.473081,18.040873,-302.444000,45884.513264,214.206707
7,26,57.301721,-99.600000,61.922038,-45.400000,38.483094,395.990813,19.899518,-328.734000,55043.300844,234.613088
7,27,57.070458,-113.000000,61.922038,-45.400000,39.740264,362.933969,19.050826,-315.458000,49675.526636,222.880072
7,28,58.253229,-101.200000,61.922038,-45.400000,42.204575,293.786661,17.140206,-289.608000,41357.715936,203.365966
7,29,60.405169,-84.200000,61.922038,-45.400000,41.188509,361.433855,19.011414,-299.980000,49906.426800,223.397464
7,30,58.253229,-101.200000,61.922038,-45.400000,39.941132,329.234062,18.144808,-313.528000,45088.924416,212.341528
8,1,46.710135,-221.000000,46.710135,-221.000000,8.720583,131.075911,11.448839,-673.168000,18561.193376,136.239471
8,2,56.001949,-41.000000,56.001949,-41.000000,19.421945,253.238198,15.913460,-549.624000,38103.910624,195.202230
8,3,56.001949,-41.000000,56.001949,-41.000000,22.151817,226.680053,15.055898,-516.632000,31175.383776,176.565523
8,4,59.196324,-179.000000,59.196324,-179.000000,26.922742,218.966740,14.797525,-467.266000,32485.415244,180.237108
8,5,59.196324,-179.000000,59.196324,-179.000000,31.602011,254.427552,15.950785,-407.118000,35390.316876,188.123143
8,6,57.867435,-125.400000,59.196324,-179.000000,34.879538,222.836300,14.927702,-374.926000,30510.219724,174.671748
8,7,57.867435,-125.400000,59.196324,-179.000000,27.637651,377.949477,19.440923,-458.700000,52969.202000,230.150390
8,8,57.867435,-125.400000,59.196324,-179.000000,33.894453,353.329592,18.797063,-379.060000,48086.802000,219.287031
8,9,57.867435,-125.400000,59.196324,-179.000000,36.579331,321.688947,17.935689,-345.782000,43833.028076,209.363388
8,10,63.398928,-83.200000,63.398928,-83.200000,32.657054,402.507662,20.062594,-392.644000,54747.285264,233.981378
8,11,58.057271,-109.200000,63.398928,-83.200000,37.765763,328.173879,18.115570,-334.664000,45093.526304,212.352364
8,12,58.439070,-165.600000,63.398928,-83.200000,37.911369,369.785061,19.229796,-345.546000,50568.771084,224.875012
8,13,61.365114,-82.800000,63.398928,-83.200000,40.331465,324.961500,18.026689,-315.220000,43476.564400,208.510346
8,14,66.165372,-24.600000,66.165372,-24.600000,38.014821,372.378062,19.297100,-343.296000,48629.964384,220.522027
8,15,66.165372,-24.600000,66.165372,-24.600000,37.703938,415.666872,20.387910,-346.956000,57394.038864,239.570530
8,16,64.465416,-75.000000,66.165372,-24.600000,37.997959,400.523497,20.013083,-341.230000,55834.130700,236.292469
8,17,59.182573,-107.800000,66.165372,-24.600000,42.126480,310.035799,17.607833,-285.768000,42533.515776,206.236553
8,18,62.396695,-80.000000,66.165372,-24.600000,37.404130,401.396907,20.034892,-344.746000,55278.783084,235.114404
8,19,65.095390,-30.200000,66.165372,-24.600000,41.434303,433.586293,20.822735,-301.494000,59563.822764,244.057007
8,20,65.095390,-30.200000,66.165372,-24.600000,42.664640,379.791682,19.488245,-282.990000,51623.381900,227.207795
8,21,64.831895,-24.800000,66.165372,-24.600000,38.859890,580.155071,24.086408,-326.714000,74557.406604,273.052022
8,22,62.396695,-80.000000,66.165372,-24.600000,44.054247,351.052505,18.736395,-273.854000,48217.764684,219.585438
8,23,62.396695,-80.000000,66.165372,-24.600000,44.728561,388.236309,19.703713,-269.832000,54036.807776,232.458185
8,24,65.064314,-33.200000,66.165372,-24.600000,46.625268,323.665485,17.990706,-243.894000,42999.501164,207.363211
8,25,63.965721,-40.200000,66.165372,-24.600000,34.894184,564.488750,23.758972,-378.214000,74013.672204,272.054539
8,26,63.965721,-40.200000,66.165372,-24.600000,45.896517,325.511876,18.041948,-249.530000,45474.166700,213.246727
8,27,63.170631,-26.800000,66.165372,-24.600000,42.473786,461.534970,21.483365,-288.564000,57304.668304,239.383935
8,28,63.170631,-26.800000,66.165372,-24.600000,41.646463,464.373038,21.549316,-300.678000,65858.844716,256.629781
