experiment_id,gen_id,gen_fit_max,gen_gain_max,overall_fit_max,overall_gain_max,fit_mean,fit_var,fit_std,gain_mean,gain_var,gain_std
1,63,61.303930,-78.000000,61.303930,-78.000000,45.134049,417.509694,20.433054,-244.802000,59709.708396,244.355701
1,64,61.303930,-78.000000,61.303930,-78.000000,40.023003,546.091492,23.368601,-305.470000,77513.553900,278.412561
1,65,61.303930,-78.000000,61.303930,-78.000000,42.379558,489.844810,22.132438,-277.330000,66284.804300,257.458354
1,66,61.303930,-78.000000,61.303930,-78.000000,48.161241,353.282364,18.795807,-215.978000,51883.289516,227.779037
1,67,61.303930,-78.000000,61.303930,-78.000000,42.835691,559.824479,23.660610,-271.292000,68786.323536,262.271469
1,68,61.303930,-78.000000,61.303930,-78.000000,46.463526,480.085715,21.910858,-243.538000,63666.236556,252.321693
1,69,61.303930,-78.000000,61.303930,-78.000000,55.599705,208.297238,14.432506,-141.300000,27084.790800,164.574575
1,70,61.303930,-78.000000,61.303930,-78.000000,48.962449,519.973682,22.802931,-221.728000,70499.514816,265.517447
1,71,61.303930,-78.000000,61.303930,-78.000000,50.161020,516.097938,22.717789,-203.164000,65833.199504,256.579811
1,72,61.303930,-78.000000,61.303930,-78.000000,50.483200,487.160036,22.071702,-203.070000,65342.946700,255.622665
1,73,61.303930,-78.000000,61.303930,-78.000000,45.443838,619.042460,24.880564,-256.042000,79356.866636,281.703508
1,74,61.303930,-78.000000,61.303930,-78.000000,52.519186,427.791324,20.683117,-176.264000,53665.491104,231.658134
1,75,61.303930,-78.000000,61.303930,-78.000000,42.935638,656.840099,25.628892,-291.354000,86991.666284,294.943497
1,76,61.303930,-78.000000,61.303930,-78.000000,46.026198,578.935154,24.061071,-250.182000,73293.373676,270.727490
1,77,61.303930,-78.000000,61.303930,-78.000000,50.269970,459.354035,21.432546,-202.226000,58760.217324,242.405069
1,78,61.303930,-78.000000,61.303930,-78.000000,53.437543,349.018528,18.682038,-164.658000,43629.845836,208.877586
1,79,61.303930,-78.000000,61.303930,-78.000000,45.897373,567.527037,23.822826,-255.932000,75409.403376,274.607726
1,80,61.303930,-78.000000,61.303930,-78.000000,46.223412,605.432799,24.605544,-249.900000,78455.409200,280.098928
1,81,61.303930,-78.000000,61.303930,-78.000000,49.493946,516.668196,22.730336,-213.404000,68330.547184,261.401123
1,82,61.303930,-78.000000,61.303930,-78.000000,49.228869,555.592095,23.571001,-216.506000,73290.748364,270.722641
1,83,61.303930,-78.000000,61.303930,-78.000000,52.345716,401.061560,20.026521,-182.944000,55490.455264,235.564121
1,84,61.303930,-78.000000,61.303930,-78.000000,45.195058,657.776468,25.647153,-264.512000,88238.582656,297.049798
